0.107	-35.75
6.102	1.25
12.091	6.25
18.073	10.25
24.049	6.25
30.018	10.25
35.981	13.25
41.938	13.25
47.888	15.25
53.831	15.25
59.768	14.25
65.699	18.25
71.623	14.25
77.541	17.25
83.453	19.25
89.358	15.25
95.257	16.25
101.149	23.25
107.035	27.25
112.915	30.25
118.789	30.25
124.656	32.25
130.517	37.25
136.371	40.25
142.219	50.25
148.062	70.25
153.897	111.25
159.727	226.25
165.55	526.25
171.367	1130.25
177.178	1820.25
182.983	2232.25
188.781	2428.25
194.574	2557.25
200.36	2702.25
206.14	2853.25
211.913	2982.25
217.681	3041.25
223.442	3080.25
229.198	3117.25
234.947	3162.25
240.69	3178.25
246.427	3242.25
252.158	3247.25
257.883	3301.25
263.602	3285.25
269.314	3317.25
275.021	3326.25
280.722	3369.25
286.416	3406.25
292.105	3406.25
297.787	3434.25
303.464	3428.25
309.134	3431.25
314.799	3416.25
320.457	3388.25
326.11	3354.25
331.757	3312.25
337.397	3268.25
343.032	3268.25
348.661	3242.25
354.284	3236.25
359.901	3213.25
365.512	3172.25
371.117	3178.25
376.716	3120.25
382.309	3089.25
387.897	3113.25
393.479	3096.25
399.054	3097.25
404.624	3075.25
410.189	3111.25
415.747	3114.25
421.299	3114.25
426.846	3104.25
432.387	3105.25
437.922	3101.25
443.451	3109.25
448.975	3065.25
454.493	3088.25
460.005	3088.25
465.511	3066.25
471.012	3080.25
476.507	3052.25
481.996	3079.25
487.479	3062.25
492.957	3072.25
498.429	3066.25
503.895	3108.25
509.356	3126.25
514.811	3156.25
520.26	3254.25
525.704	3266.25
531.142	3182.25
536.574	3059.25
542.001	3061.25
547.422	3163.25
552.838	3261.25
558.248	3180.25
563.652	3080.25
569.051	2953.25
574.445	2923.25
579.832	2962.25
585.214	3151.25
590.591	3289.25
595.962	3053.25
601.328	2819.25
606.688	2736.25
612.042	2717.25
617.391	2710.25
622.735	2666.25
628.073	2660.25
633.405	2620.25
638.732	2621.25
644.054	2614.25
649.37	2615.25
654.681	2606.25
659.986	2604.25
665.286	2601.25
670.58	2558.25
675.869	2507.25
681.153	2464.25
686.431	2382.25
691.704	2393.25
696.971	2367.25
702.233	2345.25
707.49	2322.25
712.741	2313.25
717.987	2305.25
723.228	2300.25
728.463	2275.25
733.693	2255.25
738.918	2244.25
744.137	2199.25
749.351	2194.25
754.56	2156.25
759.763	2152.25
764.961	2141.25
770.154	2161.25
775.342	2162.25
780.524	2191.25
785.702	2189.25
790.874	2151.25
796.04	2175.25
801.202	2152.25
806.358	2137.25
811.509	2152.25
816.655	2124.25
821.796	2099.25
826.931	2068.25
832.061	2063.25
837.186	2052.25
842.306	2040.25
847.421	2035.25
852.531	2009.25
857.635	2012.25
862.735	2019.25
867.829	2003.25
872.918	1990.25
878.002	1984.25
883.081	1975.25
888.155	1948.25
893.224	1916.25
898.288	1860.25
903.346	1848.25
908.4	1862.25
913.448	1848.25
918.492	1885.25
923.53	1903.25
928.563	1892.25
933.592	1871.25
938.615	1862.25
943.634	1848.25
948.647	1860.25
953.655	1834.25
958.658	1783.25
963.657	1768.25
968.65	1755.25
973.639	1757.25
978.622	1759.25
983.601	1773.25
988.574	1820.25
993.543	1836.25
998.506	1840.25
1003.465	1855.25
1008.419	1841.25
1013.368	1861.25
1018.312	1855.25
1023.251	1838.25
1028.185	1805.25
1033.115	1828.25
1038.039	1830.25
1042.959	1838.25
1047.874	1858.25
1052.783	1849.25
1057.689	1838.25
1062.589	1842.25
1067.484	1833.25
1072.375	1863.25
1077.26	1843.25
1082.141	1845.25
1087.017	1833.25
1091.889	1825.25
1096.755	1823.25
1101.617	1821.25
1106.474	1832.25
1111.326	1837.25
1116.174	1851.25
1121.016	1891.25
1125.854	1874.25
1130.688	1875.25
1135.516	1912.25
1140.34	1959.25
1145.159	2007.25
1149.973	2075.25
1154.783	2098.25
1159.587	2105.25
1164.388	2102.25
1169.183	2077.25
1173.974	2051.25
1178.76	2020.25
1183.542	1923.25
1188.318	1937.25
1193.091	1963.25
1197.858	1983.25
1202.621	1924.25
1207.379	1846.25
1212.133	1793.25
1216.882	1777.25
1221.626	1779.25
1226.366	1754.25
1231.101	1762.25
1235.832	1791.25
1240.558	1812.25
1245.279	1885.25
1249.996	1895.25
1254.708	1877.25
1259.416	1845.25
1264.119	1839.25
1268.817	1830.25
1273.511	1818.25
1278.201	1819.25
1282.886	1811.25
1287.566	1819.25
1292.242	1805.25
1296.914	1775.25
1301.58	1764.25
1306.243	1759.25
1310.901	1770.25
1315.554	1831.25
1320.203	1898.25
1324.848	1929.25
1329.488	1927.25
1334.123	1860.25
1338.754	1817.25
1343.381	1800.25
1348.003	1785.25
1352.621	1834.25
1357.234	1820.25
1361.843	1824.25
1366.448	1843.25
1371.048	1805.25
1375.643	1799.25
1380.235	1789.25
1384.821	1736.25
1389.404	1731.25
1393.982	1739.25
1398.556	1756.25
1403.125	1774.25
1407.69	1763.25
1412.251	1732.25
1416.807	1727.25
1421.359	1664.25
1425.907	1671.25
1430.45	1662.25
1434.989	1658.25
1439.524	1674.25
1444.054	1687.25
1448.58	1742.25
1453.102	1767.25
1457.619	1784.25
1462.132	1765.25
1466.641	1722.25
1471.146	1637.25
1475.646	1616.25
1480.142	1605.25
1484.634	1597.25
1489.121	1617.25
1493.604	1598.25
1498.083	1536.25
1502.558	1495.25
1507.029	1465.25
1511.495	1456.25
1515.957	1439.25
1520.415	1451.25
1524.869	1454.25
1529.318	1461.25
1533.764	1453.25
1538.205	1441.25
1542.642	1440.25
1547.074	1393.25
1551.503	1388.25
1555.927	1371.25
1560.348	1362.25
1564.764	1333.25
1569.176	1335.25
1573.583	1346.25
1577.987	1351.25
1582.387	1366.25
1586.782	1363.25
1591.173	1370.25
1595.56	1362.25
1599.944	1338.25
1604.322	1326.25
1608.697	1310.25
1613.068	1322.25
1617.435	1309.25
1621.797	1285.25
1626.156	1332.25
1630.51	1371.25
1634.861	1443.25
1639.207	1435.25
1643.549	1360.25
1647.887	1301.25
1652.222	1265.25
1656.552	1236.25
1660.878	1215.25
1665.2	1213.25
1669.518	1189.25
1673.832	1194.25
1678.142	1171.25
1682.448	1172.25
1686.75	1173.25
1691.048	1153.25
1695.342	1162.25
1699.632	1162.25
1703.918	1160.25
1708.2	1151.25
1712.478	1158.25
1716.753	1144.25
1721.023	1145.25
1725.289	1136.25
1729.551	1129.25
1733.81	1134.25
1738.064	1115.25
1742.315	1093.25
1746.561	1092.25
1750.804	1083.25
1755.043	1081.25
1759.277	1075.25
1763.508	1065.25
1767.735	1087.25
1771.959	1068.25
1776.178	1082.25
1780.393	1065.25
